sample,in_db,out_db,gain_db
4488,10.000000,0.000150,-9.999808
4489,10.000000,0.000149,-9.999809
4490,10.000000,0.000148,-9.999811
4491,10.000000,0.000146,-9.999812
4492,10.000000,0.000146,-9.999813
4493,10.000000,0.000144,-9.999814
4494,10.000000,0.000143,-9.999815
4495,10.000000,0.000142,-9.999816
4496,10.000000,0.000141,-9.999818
4497,10.000000,0.000140,-9.999819
4498,10.000000,0.000138,-9.999820
4499,10.000000,0.000137,-9.999821
4500,10.000000,0.000137,-9.999822
4501,10.000000,0.000135,-9.999823
4502,10.000000,0.000134,-9.999824
4503,10.000000,0.000133,-9.999825
4504,10.000000,0.000132,-9.999826
4505,10.000000,0.000131,-9.999828
4506,10.000000,0.000130,-9.999829
4507,10.000000,0.000128,-9.999830
4508,10.000000,0.000128,-9.999831
4509,10.000000,0.000127,-9.999832
4510,10.000000,0.000126,-9.999833
4511,10.000000,0.000125,-9.999834
4512,10.000000,0.000123,-9.999835
4513,10.000000,0.000122,-9.999836
4514,10.000000,0.000122,-9.999837
4515,10.000000,0.000120,-9.999838
4516,10.000000,0.000119,-9.999839
4517,10.000000,0.000119,-9.999840
4518,10.000000,0.000118,-9.999841
4519,10.000000,0.000117,-9.999842
4520,10.000000,0.000115,-9.999843
4521,10.000000,0.000115,-9.999843
4522,10.000000,0.000114,-9.999844
4523,10.000000,0.000113,-9.999845
4524,10.000000,0.000112,-9.999846
4525,10.000000,0.000112,-9.999847
4526,10.000000,0.000111,-9.999848
4527,10.000000,0.000110,-9.999849
4528,10.000000,0.000108,-9.999850
4529,10.000000,0.000107,-9.999851
4530,10.000000,0.000106,-9.999852
4531,10.000000,0.000106,-9.999852
4532,10.000000,0.000104,-9.999853
4533,10.000000,0.000104,-9.999854
4534,10.000000,0.000103,-9.999855
4535,10.000000,0.000102,-9.999856
4536,10.000000,0.000102,-9.999857
4537,10.000000,0.000101,-9.999858
4538,10.000000,0.000100,-9.999858
4539,10.000000,0.000099,-9.999859
4540,10.000000,0.000098,-9.999860
4541,10.000000,0.000097,-9.999861
4542,10.000000,0.000097,-9.999862
4543,10.000000,0.000096,-9.999862
4544,10.000000,0.000095,-9.999863
4545,10.000000,0.000094,-9.999864
4546,10.000000,0.000094,-9.999865
4547,10.000000,0.000092,-9.999865
4548,10.000000,0.000091,-9.999866
4549,10.000000,0.000091,-9.999867
4550,10.000000,0.000090,-9.999868
4551,10.000000,0.000089,-9.999868
4552,10.000000,0.000089,-9.999869
4553,10.000000,0.000088,-9.999870
4554,10.000000,0.000088,-9.999871
4555,10.000000,0.000087,-9.999871
4556,10.000000,0.000086,-9.999872
4557,10.000000,0.000085,-9.999873
4558,10.000000,0.000084,-9.999874
4559,10.000000,0.000083,-9.999874
4560,10.000000,0.000083,-9.999875
4561,10.000000,0.000083,-9.999876
4562,10.000000,0.000081,-9.999876
4563,10.000000,0.000081,-9.999877
4564,10.000000,0.000080,-9.999878
4565,10.000000,0.000079,-9.999878
4566,10.000000,0.000079,-9.999879
4567,10.000000,0.000078,-9.999880
4568,10.000000,0.000078,-9.999880
4569,10.000000,0.000077,-9.999881
4570,10.000000,0.000076,-9.999881
4571,10.000000,0.000076,-9.999882
4572,10.000000,0.000075,-9.999883
4573,10.000000,0.000074,-9.999883
4574,10.000000,0.000074,-9.999884
4575,10.000000,0.000074,-9.999885
4576,10.000000,0.000073,-9.999885
4577,10.000000,0.000072,-9.999886
4578,10.000000,0.000071,-9.999886
4579,10.000000,0.000071,-9.999887
4580,10.000000,0.000070,-9.999888
4581,10.000000,0.000069,-9.999888
4582,10.000000,0.000070,-9.999889
4583,10.000000,0.000069,-9.999889
4584,10.000000,0.000068,-9.999890
4585,10.000000,0.000067,-9.999890
4586,10.000000,0.000067,-9.999891
4587,10.000000,0.000066,-9.999892
4588,10.000000,0.000065,-9.999892
4589,10.000000,0.000066,-9.999893
4590,10.000000,0.000064,-9.999893
4591,10.000000,0.000064,-9.999894
4592,10.000000,0.000064,-9.999894
4593,10.000000,0.000063,-9.999895
4594,10.000000,0.000063,-9.999895
4595,10.000000,0.000062,-9.999896
4596,10.000000,0.000061,-9.999896
4597,10.000000,0.000061,-9.999897
4598,10.000000,0.000060,-9.999897
4599,10.000000,0.000060,-9.999898
4600,10.000000,0.000060,-9.999898
4601,10.000000,0.000059,-9.999899
4602,10.000000,0.000059,-9.999899
4603,10.000000,0.000058,-9.999900
4604,10.000000,0.000058,-9.999900
4605,10.000000,0.000057,-9.999901
4606,10.000000,0.000056,-9.999901
4607,10.000000,0.000056,-9.999902
4608,10.000000,0.000056,-9.999902
4609,10.000000,0.000054,-9.999903
4610,10.000000,0.000055,-9.999903
4611,10.000000,0.000054,-9.999904
4612,10.000000,0.000054,-9.999904
4613,10.000000,0.000053,-9.999904
4614,10.000000,0.000053,-9.999905
4615,10.000000,0.000052,-9.999905
4616,10.000000,0.000052,-9.999906
4617,10.000000,0.000051,-9.999906
4618,10.000000,0.000051,-9.999907
4619,10.000000,0.000051,-9.999907
4620,10.000000,0.000050,-9.999907
4621,10.000000,0.000050,-9.999908
4622,10.000000,0.000049,-9.999908
4623,10.000000,0.000049,-9.999909
4624,10.000000,0.000048,-9.999909
4625,10.000000,0.000049,-9.999910
4626,10.000000,0.000048,-9.999910
4627,10.000000,0.000048,-9.999910
4628,10.000000,0.000046,-9.999911
4629,10.000000,0.000047,-9.999911
4630,10.000000,0.000046,-9.999911
4631,10.000000,0.000046,-9.999912
4632,10.000000,0.000046,-9.999912
4633,10.000000,0.000045,-9.999913
4634,10.000000,0.000045,-9.999913
4635,10.000000,0.000044,-9.999913
4636,10.000000,0.000044,-9.999914
4637,10.000000,0.000043,-9.999914
4638,10.000000,0.000043,-9.999914
4639,10.000000,0.000042,-9.999915
4640,10.000000,0.000042,-9.999915
4641,10.000000,0.000042,-9.999916
4642,10.000000,0.000042,-9.999916
4643,10.000000,0.000042,-9.999916
4644,10.000000,0.000041,-9.999917
4645,10.000000,0.000041,-9.999917
4646,10.000000,0.000040,-9.999917
4647,10.000000,0.000040,-9.999918
4648,10.000000,0.000040,-9.999918
4649,10.000000,0.000039,-9.999918
4650,10.000000,0.000039,-9.999919
4651,10.000000,0.000039,-9.999919
4652,10.000000,0.000039,-9.999919
4653,10.000000,0.000038,-9.999920
4654,10.000000,0.000038,-9.999920
4655,10.000000,0.000037,-9.999920
4656,10.000000,0.000037,-9.999921
4657,10.000000,0.000037,-9.999921
4658,10.000000,0.000037,-9.999921
4659,10.000000,0.000036,-9.999921
4660,10.000000,0.000036,-9.999922
4661,10.000000,0.000036,-9.999922
4662,10.000000,0.000035,-9.999922
4663,10.000000,0.000035,-9.999923
4664,10.000000,0.000035,-9.999923
4665,10.000000,0.000034,-9.999923
4666,10.000000,0.000034,-9.999924
4667,10.000000,0.000034,-9.999924
4668,10.000000,0.000033,-9.999924
4669,10.000000,0.000033,-9.999924
4670,10.000000,0.000032,-9.999925
4671,10.000000,0.000033,-9.999925
4672,10.000000,0.000032,-9.999925
4673,10.000000,0.000032,-9.999925
4674,10.000000,0.000032,-9.999926
4675,10.000000,0.000032,-9.999926
4676,10.000000,0.000031,-9.999926
4677,10.000000,0.000031,-9.999927
4678,10.000000,0.000031,-9.999927
4679,10.000000,0.000031,-9.999927
4680,10.000000,0.000030,-9.999927
4681,10.000000,0.000030,-9.999928
4682,10.000000,0.000029,-9.999928
4683,10.000000,0.000029,-9.999928
4684,10.000000,0.000029,-9.999928
4685,10.000000,0.000029,-9.999929
4686,10.000000,0.000029,-9.999929
4687,10.000000,0.000029,-9.999929
4688,10.000000,0.000029,-9.999929
4689,10.000000,0.000028,-9.999930
4690,10.000000,0.000027,-9.999930
4691,10.000000,0.000028,-9.999930
4692,10.000000,0.000027,-9.999930
4693,10.000000,0.000027,-9.999930
4694,10.000000,0.000027,-9.999931
4695,10.000000,0.000027,-9.999931
4696,10.000000,0.000026,-9.999931
4697,10.000000,0.000026,-9.999931
4698,10.000000,0.000026,-9.999932
4699,10.000000,0.000025,-9.999932
4700,10.000000,0.000026,-9.999932
4701,10.000000,0.000025,-9.999932
4702,10.000000,0.000025,-9.999932
4703,10.000000,0.000024,-9.999933
4704,10.000000,0.000025,-9.999933
4705,10.000000,0.000024,-9.999933
4706,10.000000,0.000025,-9.999933
4707,10.000000,0.000024,-9.999933
4708,10.000000,0.000024,-9.999934
4709,10.000000,0.000024,-9.999934
4710,10.000000,0.000024,-9.999934
4711,10.000000,0.000023,-9.999934
4712,10.000000,0.000023,-9.999934
4713,10.000000,0.000023,-9.999935
4714,10.000000,0.000023,-9.999935
4715,10.000000,0.000022,-9.999935
4716,10.000000,0.000022,-9.999935
4717,10.000000,0.000022,-9.999935
4718,10.000000,0.000022,-9.999936
4719,10.000000,0.000022,-9.999936
4720,10.000000,0.000021,-9.999936
4721,10.000000,0.000022,-9.999936
4722,10.000000,0.000021,-9.999936
4723,10.000000,0.000021,-9.999937
4724,10.000000,0.000021,-9.999937
4725,10.000000,0.000021,-9.999937
4726,10.000000,0.000021,-9.999937
4727,10.000000,0.000020,-9.999937
4728,10.000000,0.000020,-9.999937
4729,10.000000,0.000020,-9.999938
4730,10.000000,0.000020,-9.999938
4731,10.000000,0.000020,-9.999938
4732,10.000000,0.000019,-9.999938
4733,10.000000,0.000020,-9.999938
4734,10.000000,0.000018,-9.999938
4735,10.000000,0.000019,-9.999939
4736,10.000000,0.000019,-9.999939
4737,10.000000,0.000019,-9.999939
4738,10.000000,0.000019,-9.999939
4739,10.000000,0.000018,-9.999939
4740,10.000000,0.000018,-9.999939
4741,10.000000,0.000018,-9.999940
4742,10.000000,0.000018,-9.999940
4743,10.000000,0.000018,-9.999940
4744,10.000000,0.000017,-9.999940
4745,10.000000,0.000017,-9.999940
4746,10.000000,0.000017,-9.999940
4747,10.000000,0.000017,-9.999940
4748,10.000000,0.000017,-9.999941
4749,10.000000,0.000017,-9.999941
4750,10.000000,0.000017,-9.999941
4751,10.000000,0.000016,-9.999941
4752,10.000000,0.000017,-9.999941
4753,10.000000,0.000016,-9.999941
4754,10.000000,0.000016,-9.999941
4755,10.000000,0.000016,-9.999942
4756,10.000000,0.000015,-9.999942
4757,10.000000,0.000015,-9.999942
4758,10.000000,0.000015,-9.999942
4759,10.000000,0.000016,-9.999942
4760,10.000000,0.000015,-9.999942
4761,10.000000,0.000016,-9.999942
4762,10.000000,0.000015,-9.999942
4763,10.000000,0.000015,-9.999943
4764,10.000000,0.000015,-9.999943
4765,10.000000,0.000014,-9.999943
4766,10.000000,0.000014,-9.999943
4767,10.000000,0.000015,-9.999943
4768,10.000000,0.000014,-9.999943
4769,10.000000,0.000014,-9.999943
4770,10.000000,0.000014,-9.999943
4771,10.000000,0.000014,-9.999944
4772,10.000000,0.000013,-9.999944
4773,10.000000,0.000014,-9.999944
4774,10.000000,0.000014,-9.999944
4775,10.000000,0.000013,-9.999944
4776,10.000000,0.000013,-9.999944
4777,10.000000,0.000013,-9.999944
4778,10.000000,0.000013,-9.999944
4779,10.000000,0.000013,-9.999944
4780,10.000000,0.000013,-9.999945
4781,10.000000,0.000013,-9.999945
4782,10.000000,0.000012,-9.999945
4783,10.000000,0.000012,-9.999945
4784,10.000000,0.000012,-9.999945
4785,10.000000,0.000012,-9.999945
4786,10.000000,0.000012,-9.999945
4787,10.000000,0.000012,-9.999945
4788,10.000000,0.000012,-9.999945
4789,10.000000,0.000012,-9.999946
4790,10.000000,0.000011,-9.999946
4791,10.000000,0.000011,-9.999946
4792,10.000000,0.000012,-9.999946
4793,10.000000,0.000011,-9.999946
4794,10.000000,0.000011,-9.999946
4795,10.000000,0.000011,-9.999946
4796,10.000000,0.000012,-9.999946
4797,10.000000,0.000011,-9.999946
4798,10.000000,0.000011,-9.999946
4799,10.000000,0.000011,-9.999947
4800,10.000000,0.000010,-9.999947
4801,10.000000,0.000011,-9.999947
4802,10.000000,0.000011,-9.999947
4803,10.000000,0.000010,-9.999947
4804,10.000000,0.000011,-9.999947
4805,10.000000,0.000010,-9.999947
4806,10.000000,0.000010,-9.999947
4807,10.000000,0.000010,-9.999947
4808,10.000000,0.000010,-9.999947
4809,10.000000,0.000010,-9.999947
4810,10.000000,0.000009,-9.999947
4811,10.000000,0.000010,-9.999948
4812,10.000000,0.000010,-9.999948
4813,10.000000,0.000010,-9.999948
4814,10.000000,0.000010,-9.999948
4815,10.000000,0.000009,-9.999948
4816,10.000000,0.000010,-9.999948
4817,10.000000,0.000009,-9.999948
4818,10.000000,0.000009,-9.999948
4819,10.000000,0.000009,-9.999948
4820,10.000000,0.000009,-9.999948
4821,10.000000,0.000009,-9.999948
4822,10.000000,0.000008,-9.999948
4823,10.000000,0.000009,-9.999949
4824,10.000000,0.000009,-9.999949
4825,10.000000,0.000009,-9.999949
4826,10.000000,0.000009,-9.999949
4827,10.000000,0.000009,-9.999949
4828,10.000000,0.000008,-9.999949
4829,10.000000,0.000008,-9.999949
4830,10.000000,0.000008,-9.999949
4831,10.000000,0.000008,-9.999949
4832,10.000000,0.000008,-9.999949
4833,10.000000,0.000008,-9.999949
4834,10.000000,0.000008,-9.999949
4835,10.000000,0.000008,-9.999949
4836,10.000000,0.000008,-9.999949
4837,10.000000,0.000008,-9.999950
4838,10.000000,0.000008,-9.999950
4839,10.000000,0.000007,-9.999950
4840,10.000000,0.000007,-9.999950
4841,10.000000,0.000007,-9.999950
4842,10.000000,0.000007,-9.999950
4843,10.000000,0.000007,-9.999950
4844,10.000000,0.000007,-9.999950
4845,10.000000,0.000007,-9.999950
4846,10.000000,0.000007,-9.999950
4847,10.000000,0.000007,-9.999950
4848,10.000000,0.000008,-9.999950
4849,10.000000,0.000007,-9.999950
4850,10.000000,0.000007,-9.999950
4851,10.000000,0.000007,-9.999950
4852,10.000000,0.000006,-9.999950
4853,10.000000,0.000006,-9.999951
4854,10.000000,0.000007,-9.999951
4855,10.000000,0.000006,-9.999951
4856,10.000000,0.000007,-9.999951
4857,10.000000,0.000006,-9.999951
4858,10.000000,0.000007,-9.999951
4859,10.000000,0.000006,-9.999951
4860,10.000000,0.000006,-9.999951
4861,10.000000,0.000007,-9.999951
4862,10.000000,0.000006,-9.999951
4863,10.000000,0.000006,-9.999951
4864,10.000000,0.000007,-9.999951
4865,10.000000,0.000006,-9.999951
4866,10.000000,0.000006,-9.999951
4867,10.000000,0.000006,-9.999951
4868,10.000000,0.000006,-9.999951
4869,10.000000,0.000006,-9.999951
4870,10.000000,0.000005,-9.999951
4871,10.000000,0.000006,-9.999952
4872,10.000000,0.000006,-9.999952
4873,10.000000,0.000006,-9.999952
4874,10.000000,0.000006,-9.999952
4875,10.000000,0.000006,-9.999952
4876,10.000000,0.000006,-9.999952
4877,10.000000,0.000006,-9.999952
4878,10.000000,0.000006,-9.999952
4879,10.000000,0.000006,-9.999952
4880,10.000000,0.000005,-9.999952
4881,10.000000,0.000006,-9.999952
4882,10.000000,0.000006,-9.999952
4883,10.000000,0.000006,-9.999952
4884,10.000000,0.000005,-9.999952
4885,10.000000,0.000005,-9.999952
4886,10.000000,0.000005,-9.999952
4887,10.000000,0.000005,-9.999952
4888,10.000000,0.000005,-9.999952
4889,10.000000,0.000005,-9.999952
4890,10.000000,0.000005,-9.999952
4891,10.000000,0.000005,-9.999952
4892,10.000000,0.000005,-9.999952
4893,10.000000,0.000004,-9.999953
4894,10.000000,0.000005,-9.999953
4895,10.000000,0.000005,-9.999953
4896,10.000000,0.000005,-9.999953
4897,10.000000,0.000005,-9.999953
4898,10.000000,0.000005,-9.999953
4899,10.000000,0.000005,-9.999953
4900,10.000000,0.000005,-9.999953
4901,10.000000,0.000005,-9.999953
4902,10.000000,0.000005,-9.999953
4903,10.000000,0.000004,-9.999953
4904,10.000000,0.000004,-9.999953
4905,10.000000,0.000004,-9.999953
4906,10.000000,0.000004,-9.999953
4907,10.000000,0.000004,-9.999953
4908,10.000000,0.000004,-9.999953
4909,10.000000,0.000004,-9.999953
4910,10.000000,0.000004,-9.999953
4911,10.000000,0.000004,-9.999953
4912,10.000000,0.000004,-9.999953
4913,10.000000,0.000004,-9.999953
4914,10.000000,0.000004,-9.999953
4915,10.000000,0.000004,-9.999953
4916,10.000000,0.000004,-9.999953
4917,10.000000,0.000004,-9.999953
4918,10.000000,0.000004,-9.999953
4919,10.000000,0.000004,-9.999953
4920,10.000000,0.000004,-9.999954
4921,10.000000,0.000004,-9.999954
4922,10.000000,0.000004,-9.999954
4923,10.000000,0.000004,-9.999954
4924,10.000000,0.000004,-9.999954
4925,10.000000,0.000004,-9.999954
4926,10.000000,0.000004,-9.999954
4927,10.000000,0.000003,-9.999954
4928,10.000000,0.000003,-9.999954
4929,10.000000,0.000003,-9.999954
4930,10.000000,0.000003,-9.999954
4931,10.000000,0.000003,-9.999954
4932,10.000000,0.000003,-9.999954
4933,10.000000,0.000003,-9.999954
4934,10.000000,0.000003,-9.999954
4935,10.000000,0.000003,-9.999954
4936,10.000000,0.000003,-9.999954
4937,10.000000,0.000003,-9.999954
4938,10.000000,0.000003,-9.999954
4939,10.000000,0.000003,-9.999954
4940,10.000000,0.000003,-9.999954
4941,10.000000,0.000003,-9.999954
4942,10.000000,0.000003,-9.999954
4943,10.000000,0.000003,-9.999954
4944,10.000000,0.000003,-9.999954
4945,10.000000,0.000003,-9.999954
4946,10.000000,0.000003,-9.999954
4947,10.000000,0.000003,-9.999954
4948,10.000000,0.000003,-9.999954
4949,10.000000,0.000003,-9.999954
4950,10.000000,0.000003,-9.999954
4951,10.000000,0.000003,-9.999954
4952,10.000000,0.000003,-9.999954
4953,10.000000,0.000003,-9.999954
4954,10.000000,0.000003,-9.999954
4955,10.000000,0.000003,-9.999955
4956,10.000000,0.000002,-9.999955
4957,10.000000,0.000002,-9.999955
4958,10.000000,0.000002,-9.999955
4959,10.000000,0.000002,-9.999955
4960,10.000000,0.000002,-9.999955
4961,10.000000,0.000002,-9.999955
4962,10.000000,0.000002,-9.999955
4963,10.000000,0.000002,-9.999955
4964,10.000000,0.000002,-9.999955
4965,10.000000,0.000002,-9.999955
4966,10.000000,0.000002,-9.999955
4967,10.000000,0.000002,-9.999955
4968,10.000000,0.000002,-9.999955
4969,10.000000,0.000002,-9.999955
4970,10.000000,0.000002,-9.999955
4971,10.000000,0.000003,-9.999955
4972,10.000000,0.000002,-9.999955
4973,10.000000,0.000003,-9.999955
4974,10.000000,0.000003,-9.999955
4975,10.000000,0.000002,-9.999955
4976,10.000000,0.000003,-9.999955
4977,10.000000,0.000003,-9.999955
4978,10.000000,0.000002,-9.999955
4979,10.000000,0.000003,-9.999955
4980,10.000000,0.000002,-9.999955
4981,10.000000,0.000002,-9.999955
4982,10.000000,0.000002,-9.999955
4983,10.000000,0.000002,-9.999955
4984,10.000000,0.000002,-9.999955
4985,10.000000,0.000002,-9.999955
4986,10.000000,0.000002,-9.999955
4987,10.000000,0.000002,-9.999955
4988,10.000000,0.000002,-9.999955
4989,10.000000,0.000002,-9.999955
4990,10.000000,0.000002,-9.999955
4991,10.000000,0.000002,-9.999955
4992,10.000000,0.000002,-9.999955
4993,10.000000,0.000002,-9.999955
4994,10.000000,0.000002,-9.999955
4995,10.000000,0.000002,-9.999955
4996,10.000000,0.000002,-9.999955
4997,10.000000,0.000001,-9.999955
4998,10.000000,0.000002,-9.999955
4999,10.000000,0.000002,-9.999955
5000,10.000000,0.000002,-9.999955
5001,10.000000,0.000002,-9.999955
5002,10.000000,0.000002,-9.999955
5003,10.000000,0.000001,-9.999955
5004,10.000000,0.000002,-9.999955
5005,10.000000,0.000001,-9.999956
5006,10.000000,0.000002,-9.999956
5007,10.000000,0.000001,-9.999956
5008,10.000000,0.000002,-9.999956
5009,10.000000,0.000001,-9.999956
5010,10.000000,0.000001,-9.999956
5011,10.000000,0.000002,-9.999956
5012,10.000000,0.000002,-9.999956
5013,10.000000,0.000002,-9.999956
5014,10.000000,0.000002,-9.999956
5015,10.000000,0.000001,-9.999956
5016,10.000000,0.000001,-9.999956
5017,10.000000,0.000002,-9.999956
5018,10.000000,0.000001,-9.999956
5019,10.000000,0.000002,-9.999956
5020,10.000000,0.000001,-9.999956
5021,10.000000,0.000002,-9.999956
5022,10.000000,0.000001,-9.999956
5023,10.000000,0.000002,-9.999956
5024,10.000000,0.000002,-9.999956
5025,10.000000,0.000002,-9.999956
5026,10.000000,0.000002,-9.999956
5027,10.000000,0.000002,-9.999956
5028,10.000000,0.000001,-9.999956
5029,10.000000,0.000002,-9.999956
5030,10.000000,0.000001,-9.999956
5031,10.000000,0.000002,-9.999956
5032,10.000000,0.000001,-9.999956
5033,10.000000,0.000002,-9.999956
5034,10.000000,0.000001,-9.999956
5035,10.000000,0.000001,-9.999956
5036,10.000000,0.000002,-9.999956
5037,10.000000,0.000002,-9.999956
5038,10.000000,0.000002,-9.999956
5039,10.000000,0.000002,-9.999956
5040,10.000000,0.000001,-9.999956
5041,10.000000,0.000001,-9.999956
5042,10.000000,0.000002,-9.999956
5043,10.000000,0.000001,-9.999956
5044,10.000000,0.000002,-9.999956
5045,10.000000,0.000001,-9.999956
5046,10.000000,0.000002,-9.999956
5047,10.000000,0.000001,-9.999956
5048,10.000000,0.000002,-9.999956
5049,10.000000,0.000002,-9.999956
5050,10.000000,0.000002,-9.999956
5051,10.000000,0.000002,-9.999956
5052,10.000000,0.000002,-9.999956
5053,10.000000,0.000001,-9.999956
5054,10.000000,0.000002,-9.999956
5055,10.000000,0.000001,-9.999956
5056,10.000000,0.000002,-9.999956
5057,10.000000,0.000001,-9.999956
5058,10.000000,0.000001,-9.999956
5059,10.000000,0.000001,-9.999956
5060,10.000000,0.000001,-9.999956
5061,10.000000,0.000001,-9.999956
5062,10.000000,0.000001,-9.999956
5063,10.000000,0.000001,-9.999956
5064,10.000000,0.000001,-9.999956
5065,10.000000,0.000001,-9.999956
5066,10.000000,0.000001,-9.999956
5067,10.000000,0.000001,-9.999956
5068,10.000000,0.000000,-9.999956
5069,10.000000,0.000001,-9.999956
5070,10.000000,0.000000,-9.999956
5071,10.000000,0.000001,-9.999956
5072,10.000000,0.000001,-9.999956
5073,10.000000,0.000001,-9.999956
5074,10.000000,0.000001,-9.999956
5075,10.000000,0.000001,-9.999956
5076,10.000000,0.000001,-9.999956
5077,10.000000,0.000001,-9.999956
5078,10.000000,0.000001,-9.999956
5079,10.000000,0.000001,-9.999956
5080,10.000000,0.000000,-9.999956
5081,10.000000,0.000001,-9.999956
5082,10.000000,0.000000,-9.999956
5083,10.000000,0.000001,-9.999956
5084,10.000000,0.000001,-9.999956
5085,10.000000,0.000001,-9.999956
5086,10.000000,0.000001,-9.999956
5087,10.000000,0.000001,-9.999956
5088,10.000000,0.000001,-9.999956
5089,10.000000,0.000001,-9.999956
5090,10.000000,0.000001,-9.999956
5091,10.000000,0.000001,-9.999956
5092,10.000000,0.000001,-9.999956
5093,10.000000,0.000000,-9.999956
5094,10.000000,0.000001,-9.999956
5095,10.000000,0.000000,-9.999956
5096,10.000000,0.000001,-9.999956
5097,10.000000,0.000001,-9.999956
5098,10.000000,0.000001,-9.999956
5099,10.000000,0.000001,-9.999957
5100,10.000000,0.000001,-9.999957
5101,10.000000,0.000001,-9.999957
5102,10.000000,0.000001,-9.999957
5103,10.000000,0.000001,-9.999957
5104,10.000000,0.000001,-9.999957
5105,10.000000,0.000000,-9.999957
5106,10.000000,0.000001,-9.999957
5107,10.000000,0.000000,-9.999957
5108,10.000000,0.000001,-9.999957
5109,10.000000,0.000001,-9.999957
5110,10.000000,0.000001,-9.999957
5111,10.000000,0.000001,-9.999957
5112,10.000000,0.000001,-9.999957
5113,10.000000,0.000001,-9.999957
5114,10.000000,0.000001,-9.999957
5115,10.000000,0.000001,-9.999957
5116,10.000000,0.000001,-9.999957
5117,10.000000,0.000001,-9.999957
5118,10.000000,0.000000,-9.999957
5119,10.000000,0.000001,-9.999957
5120,10.000000,0.000000,-9.999957
5121,10.000000,0.000001,-9.999957
5122,10.000000,0.000001,-9.999957
5123,10.000000,0.000001,-9.999957
5124,10.000000,0.000001,-9.999957
5125,10.000000,0.000001,-9.999957
5126,10.000000,0.000001,-9.999957
5127,10.000000,0.000001,-9.999957
5128,10.000000,0.000001,-9.999957
5129,10.000000,0.000001,-9.999957
5130,10.000000,0.000000,-9.999957
5131,10.000000,0.000001,-9.999957
5132,10.000000,0.000000,-9.999957
5133,10.000000,0.000001,-9.999957
5134,10.000000,0.000001,-9.999957
5135,10.000000,0.000001,-9.999957
5136,10.000000,0.000001,-9.999957
5137,10.000000,0.000001,-9.999957
5138,10.000000,0.000001,-9.999957
5139,10.000000,0.000001,-9.999957
5140,10.000000,0.000001,-9.999957
5141,10.000000,0.000001,-9.999957
5142,10.000000,0.000001,-9.999957
5143,10.000000,0.000000,-9.999957
5144,10.000000,0.000001,-9.999957
5145,10.000000,0.000000,-9.999957
5146,10.000000,0.000001,-9.999957
5147,10.000000,0.000001,-9.999957
5148,10.000000,0.000001,-9.999957
5149,10.000000,0.000001,-9.999957
5150,10.000000,0.000001,-9.999957
5151,10.000000,0.000001,-9.999957
5152,10.000000,0.000001,-9.999957
5153,10.000000,0.000001,-9.999957
5154,10.000000,0.000001,-9.999957
5155,10.000000,0.000000,-9.999957
5156,10.000000,0.000001,-9.999957
5157,10.000000,0.000000,-9.999957
5158,10.000000,0.000001,-9.999957
5159,10.000000,0.000001,-9.999957
5160,10.000000,0.000001,-9.999957
5161,10.000000,0.000001,-9.999957
5162,10.000000,0.000001,-9.999957
5163,10.000000,0.000001,-9.999957
5164,10.000000,0.000001,-9.999957
5165,10.000000,0.000001,-9.999957
5166,10.000000,0.000001,-9.999957
5167,10.000000,0.000001,-9.999957
5168,10.000000,0.000000,-9.999957
5169,10.000000,0.000001,-9.999957
5170,10.000000,0.000000,-9.999957
5171,10.000000,0.000001,-9.999957
5172,10.000000,0.000001,-9.999957
5173,10.000000,0.000001,-9.999957
5174,10.000000,0.000001,-9.999957
5175,10.000000,0.000001,-9.999957
5176,10.000000,0.000001,-9.999957
5177,10.000000,0.000001,-9.999957
5178,10.000000,0.000001,-9.999957
5179,10.000000,0.000001,-9.999957
5180,10.000000,0.000000,-9.999957
5181,10.000000,0.000001,-9.999957
5182,10.000000,0.000000,-9.999957
5183,10.000000,0.000001,-9.999957
5184,10.000000,0.000001,-9.999957
5185,10.000000,0.000001,-9.999957
5186,10.000000,0.000001,-9.999957
5187,10.000000,0.000001,-9.999957
5188,10.000000,0.000001,-9.999957
5189,10.000000,0.000001,-9.999957
5190,10.000000,0.000001,-9.999957
5191,10.000000,0.000001,-9.999957
5192,10.000000,0.000001,-9.999957
5193,10.000000,0.000000,-9.999957
5194,10.000000,0.000001,-9.999957
5195,10.000000,0.000000,-9.999957
5196,10.000000,0.000001,-9.999957
5197,10.000000,0.000001,-9.999957
5198,10.000000,0.000001,-9.999957
5199,10.000000,0.000000,-9.999957
5200,10.000000,0.000000,-9.999957
5201,10.000000,0.000000,-9.999957
5202,10.000000,0.000000,-9.999957
5203,10.000000,-0.000000,-9.999957
5204,10.000000,0.000000,-9.999957
5205,10.000000,-0.000000,-9.999957
5206,10.000000,-0.000000,-9.999957
5207,10.000000,-0.000000,-9.999957
5208,10.000000,0.000000,-9.999957
5209,10.000000,-0.000000,-9.999957
5210,10.000000,-0.000000,-9.999957
5211,10.000000,-0.000000,-9.999957
5212,10.000000,0.000000,-9.999957
5213,10.000000,0.000000,-9.999957
5214,10.000000,-0.000000,-9.999957
5215,10.000000,-0.000000,-9.999957
5216,10.000000,-0.000000,-9.999957
5217,10.000000,0.000000,-9.999957
5218,10.000000,-0.000000,-9.999957
5219,10.000000,-0.000000,-9.999957
5220,10.000000,-0.000000,-9.999957
5221,10.000000,0.000000,-9.999957
5222,10.000000,-0.000000,-9.999957
